t,sid,x,y,trial,SID,onset,offset,chosen_side,camera_onset,webcam_onset,camera_lag,webcam_length,condition,Morph,x_or_y,correct_side,accuracy
457.40600000000006,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.4390000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.4720000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.5060000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.5390000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.5720000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.6060000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.6390000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.672,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.706,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.73900000000003,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.77200000000005,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.80600000000004,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.83900000000006,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.87200000000007,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.90600000000006,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.9390000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
457.9720000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.0060000000001,020218_01,NA,NA,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.0390000000001,020218_01,1025.945,105.33000000000004,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.0720000000001,020218_01,1030.53,107.80499999999995,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.105,020218_01,1022.98,121.91499999999996,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.1390000000001,020218_01,1028.385,113.20000000000005,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.172,020218_01,1029.97,119.59000000000003,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.20500000000004,020218_01,1042.42,109.75,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.23900000000003,020218_01,1041.275,105.04999999999995,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.27200000000005,020218_01,1047.635,105.47499999999991,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.30500000000006,020218_01,1048.2150000000001,105.57999999999993,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.33900000000006,020218_01,1051.375,106.33500000000004,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.37200000000007,020218_01,1052.0500000000002,105.06500000000005,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.4050000000001,020218_01,1052.635,108.22000000000003,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.4390000000001,020218_01,1055.205,111.58000000000004,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
458.4720000000001,020218_01,1057.555,113.88499999999999,27,020218_01,455.70099999999996,458.49,L,70.924,108.528,37.604,512.267,2,100,X,L,TRUE
460.6390000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.672,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.70500000000004,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.73800000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.77200000000005,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.80500000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.83900000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.87200000000007,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.9050000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.9380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
460.9720000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.0050000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.0390000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.0720000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.105,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.13800000000003,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.172,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.20500000000004,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.23800000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.27200000000005,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.30500000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.3380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.37200000000007,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.4050000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.4380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.4720000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.5050000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.5380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.5720000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.605,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.6390000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.672,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.70500000000004,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.73800000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.77200000000005,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.80500000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.8380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.87200000000007,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.9050000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.9380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
461.9720000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.0050000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.0380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.0720000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.105,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.13800000000003,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.172,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.20500000000004,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.23800000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.27200000000005,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.30500000000006,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.3380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.37200000000007,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.4050000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.4380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.4720000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.5050000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.5380000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.5720000000001,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.605,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
462.63800000000003,020218_01,NA,NA,28,020218_01,460.632,462.67199999999997,R,70.924,108.528,37.604,512.267,2,50,M,M,FALSE
156.33400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.36800000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.40100000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.43400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.46800000000005,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.50100000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.53400000000005,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.56800000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.60100000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.63400000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.66800000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.70100000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.73400000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.76800000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.80100000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.83400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.86800000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.90100000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.93400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
156.96800000000005,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.00100000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.03400000000005,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.06800000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.10100000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.13400000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.16800000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.20100000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.23400000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.26800000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.30100000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.33400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.36800000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.40100000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.43400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.46800000000005,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.50100000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.53400000000005,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.56800000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.60100000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.63400000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.66800000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.70100000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.73400000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.76800000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.80100000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.83400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.86800000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.90100000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.93400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
157.96800000000005,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.00100000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.03400000000005,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.06700000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.10100000000003,020218_02,1603.69,444.22,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.13400000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.16700000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.20100000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.23400000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.26700000000002,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.30100000000004,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
158.33400000000003,020218_02,NA,NA,1,020218_02,156.332,158.33799999999997,L,157.488,34.544,-122.944,492.6,2,70,X,L,TRUE
160.06700000000004,020218_02,1000.94,475.59000000000003,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.10100000000003,020218_02,1000.02,475.645,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.13400000000004,020218_02,1006.4849999999999,477.46000000000004,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.16700000000003,020218_02,1010.7,479.52,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.20100000000002,020218_02,1014.42,481.5799999999999,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.23400000000004,020218_02,1017.895,483.54999999999995,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.26700000000002,020218_02,1017.385,485.105,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.30100000000004,020218_02,1017.99,486.755,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.33400000000003,020218_02,1018.015,488.03999999999996,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.36700000000005,020218_02,1016.7250000000001,488.57500000000005,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.40000000000003,020218_02,1015.485,488.96500000000003,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.43400000000003,020218_02,1014.5150000000001,488.49,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.46700000000004,020218_02,1013.5350000000001,488.75,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.50000000000003,020218_02,1012.58,489.05500000000006,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.53400000000005,020218_02,1011.22,489.43000000000006,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.56700000000004,020218_02,1010.145,489.58500000000004,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.60000000000002,020218_02,1008.935,489.76,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.63400000000004,020218_02,1008.2850000000001,489.91499999999996,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.66700000000003,020218_02,1008.61,489.97,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.70100000000002,020218_02,1009.155,490.16499999999996,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.73400000000004,020218_02,1009.995,490.15,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.76700000000002,020218_02,1010.35,490.14,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.80000000000004,020218_02,1010.555,490.145,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.83400000000003,020218_02,1010.825,489.98,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.86700000000005,020218_02,1010.415,489.91999999999996,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.90000000000003,020218_02,1010.9,489.80999999999995,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.93400000000003,020218_02,1011.595,489.81500000000005,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
160.96700000000004,020218_02,1012.405,489.7049999999999,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.00000000000003,020218_02,1013.295,489.645,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.03400000000005,020218_02,1013.955,489.59000000000003,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.06700000000004,020218_02,1014.32,489.63,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.10000000000002,020218_02,1014.655,489.77,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.13400000000004,020218_02,1015.175,489.86,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.16700000000003,020218_02,1016.215,490.13,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.20000000000005,020218_02,1016.4000000000001,490.52,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.23400000000004,020218_02,1016.655,490.9549999999999,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.26700000000002,020218_02,1016.905,491.46500000000003,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.30000000000004,020218_02,1015.8199999999999,491.985,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.33400000000003,020218_02,1014.24,492.625,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.36700000000005,020218_02,1012.9950000000001,493.605,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
161.40000000000003,020218_02,1010.875,494.33000000000004,2,020218_02,160.038,163.23399999999998,R,157.488,34.544,-122.944,492.6,2,50,M,M,FALSE
